soc,energy_wh,jerk,dist_m
0.9991669,2.9018683855047254,0.02234416,352.1343585065695
0.9991465,2.97131282994917,7.6280794,353.56243497528664
0.9991261,2.9187120133514233,-0.5902994,354.3124572458259
0.9991416,2.988156457795868,-7.0326204,355.42572922379725
0.9991211,3.0576009022403126,8.330431,356.76621241853803
0.9991007,3.0082264379006936,-1.088308,357.4288934552534
0.9991152,3.3485042040886794,-7.240107,360.34041709876317
0.99901515,3.241263083219402,23.413158,362.5671959160807
0.9990467,3.1592433967815383,-23.4687,364.1128866423994
0.9990708,3.1023104550288005,0.029253881,364.9801596641709
0.9990876,3.171754899473245,0.02136309,366.1544107251738
0.9990671,3.24119934391769,7.8831663,367.5412169704563
0.9990467,3.190118647216453,-0.75538284,368.25008975506984
0.9990617,3.5303964134044388,-7.123909,371.05785089443464
0.9989616,3.4269772114378356,22.214575,373.18148398330516
0.9989921,3.348756725997772,-22.26413,374.6244953469965
0.9990151,3.295605807435139,0.028050601,375.38940794752773
0.9990307,3.3650502518795835,0.020183695,376.50947262435636
